index,timestamp,input_token_length,output_token_length,jct,ttft,tbt
4574,1437.140549,2058,10,0.3748610019683838,0.08095812797546387,0.029390287399291993
4575,1440.739473,266,23,0.7666575908660889,0.04426002502441406,0.03009989857673645
4576,1440.845186,1507,12,0.4280238151550293,0.05901217460632324,0.030750970045725506
4577,1440.939755,1428,7,0.2267751693725586,0.05885624885559082,0.02098986506462097
4578,1441.237535,2660,12,0.3538353443145752,0.07851552963256836,0.022943317890167236
4579,1441.240748,1783,34,0.9628753662109375,0.11353588104248047,0.024980573093189913
4580,1441.542171,2430,48,1.3795578479766846,0.09204721450805664,0.026275727213645468
4581,1441.542323,271,10,0.38369011878967285,0.09148788452148438,0.029220223426818848
4582,1441.6388,4744,46,1.3055007457733154,0.15070462226867676,0.024570130287332737
4583,1441.639814,2124,58,1.6917033195495605,0.14995765686035156,0.026581821770503604
4584,1442.55821,741,30,1.1664080619812012,0.04608941078186035,0.03613931132901099
4585,1442.65435,7389,14,0.5195581912994385,0.11291861534118652,0.027109305063883465
4586,1442.658271,258,51,4.3511388301849365,0.12569355964660645,0.08125856289496788
4587,1442.734275,222,9,0.29704737663269043,0.04910922050476074,0.02479381561279297
4588,1442.741456,1476,18,0.6149179935455322,0.0841817855834961,0.02793348462958085
4589,1442.742976,270,19,0.6470825672149658,0.08298015594482422,0.02820512056350708
4590,1442.743055,511,21,0.7865767478942871,0.08260345458984375,0.033522537776402066
4591,1443.058635,135,45,4.134325742721558,0.05344080924987793,0.08871488985807999
4592,1443.156484,1231,164,8.562637090682983,0.06366539001464844,0.05150891939798991
4593,1443.193699,7429,15,0.6650543212890625,0.10562539100646973,0.037295262018839516
4594,1443.356585,1774,16,0.7552433013916016,0.07759451866149902,0.039861693101770734
4595,1443.36083,1130,33,3.688366413116455,0.0733788013458252,0.10632316505207735
4596,1443.403692,1772,10,0.388444185256958,0.07117629051208496,0.02884253588589755
4597,1443.406779,756,37,3.786437511444092,0.06851816177368164,0.09783998288606342
4598,1443.458229,299,13,0.523289680480957,0.03831744194030762,0.037305556810819186
4599,1443.508802,488,43,3.9409377574920654,0.03519320487976074,0.08876692165027965
4600,1443.560033,1233,7,0.23219633102416992,0.059499263763427734,0.021587133407592773
4601,1443.603553,93,14,2.1879241466522217,0.038995981216430664,0.15349486895969935
4602,1443.754536,1775,6,0.3558082580566406,0.060939788818359375,0.04212406703404018
4603,1443.835708,1429,18,3.0671873092651367,0.05564618110656738,0.1585021646399247
4604,1443.86706,3604,10,2.479357957839966,0.0822138786315918,0.2397144079208374
4605,1443.954457,1103,50,4.626216411590576,0.03969287872314453,0.08993183397779278
4606,1443.981074,54,15,2.7855679988861084,0.037314653396606445,0.17176583409309387
4607,1444.038096,4746,31,3.5382046699523926,0.16923069953918457,0.10528043657541275
4608,1444.038986,680,29,3.4103853702545166,0.18889975547790527,0.10738285382588704
4609,1444.060082,1233,7,2.3453402519226074,0.16858482360839844,0.31096506118774414
4610,1444.137125,2988,10,2.4998438358306885,0.09150457382202148,0.2408339262008667
4611,1444.138933,270,15,2.8032662868499756,0.2505953311920166,0.15954193472862244
4612,1444.13903,1476,49,4.505296468734741,0.25020718574523926,0.08510178565979004
4613,1444.140126,1479,9,2.436062812805176,0.248915433883667,0.21871473789215087
4614,1444.143086,272,13,2.7253875732421875,0.24647235870361328,0.17706537246704102
4615,1444.143741,6523,22,3.0493085384368896,0.24600958824157715,0.12188256305197011
4616,1444.144755,4745,17,2.86862850189209,0.24515914916992188,0.14574829737345377
4617,1444.237473,2659,14,2.6639974117279053,0.24765610694885254,0.16108942031860352
4618,1444.24011,2156,10,2.3971548080444336,0.24668264389038086,0.19549746946855026
4619,1444.242034,726,6,2.1046056747436523,0.24413228034973145,0.26578191348484587
4620,1444.242154,277,7,2.1622323989868164,0.24364852905273438,0.23982298374176025
4621,1444.254321,912,8,2.2212917804718018,0.2322530746459961,0.22100430064731175
4622,1444.338325,868,36,3.8796772956848145,0.14825177192687988,0.10084933847994418
4623,1444.395082,1290,13,2.473503589630127,0.16906285285949707,0.1646029097693307
4624,1444.440344,4745,16,2.535630941390991,0.1243281364440918,0.14184134146746466
4625,1444.487438,135,48,4.1272313594818115,0.1642763614654541,0.08087663261257873
4626,1444.498657,1927,18,2.550363779067993,0.1526775360107422,0.1261940127924869
4627,1444.498721,1555,9,2.0777599811553955,0.15206480026245117,0.19256951808929443
4628,1444.50537,2020,7,1.8993372917175293,0.1456291675567627,0.21921351552009583
4629,1444.545005,227,592,17.48212766647339,0.10624361038208008,0.02930165945377961
